price_millions,space,rooms,geo_lat,geo_lng,parking,water_heating,doorman,price_level,gas_network,balcony,linen_room,anomaly,anomaly_score
1.2,65,3,6.22624,-75.59555,0,1,0,3,1.0,0,1,0,-4.3873023754602
1.25,50,2,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.392153859522
1.8,75,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.3946408553342
1.7,65,2,6.20385,-75.57168,1,1,1,5,1.0,1,1,0,-4.3956215402241
1.15,67,2,6.26567,-75.60541,1,0,1,4,1.0,1,1,0,-4.3959933055082
1.7,80,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.4005920432718
1.2,60,3,6.26567,-75.60541,0,1,0,4,1.0,1,1,0,-4.4059346540201
1.2,60,2,6.26567,-75.60541,1,1,1,3,1.0,0,1,0,-4.4064136732094
1.2,60,2,6.26567,-75.60541,1,1,1,3,1.0,0,1,0,-4.4064136732094
1,55,3,6.24408,-75.59508,0,1,1,3,1.0,1,1,0,-4.4076171291677
1,55,3,6.24408,-75.59508,0,1,1,3,1.0,1,1,0,-4.4076171291677
1,78,3,6.24408,-75.59508,1,1,1,3,1.0,0,1,0,-4.4084748310245
1.2,70,3,6.22624,-75.59555,0,1,0,3,1.0,0,1,0,-4.4122005719511
1.4,57,3,6.19676,-75.57473,0,1,0,4,1.0,1,1,0,-4.4143456049277
1.75,74,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.4174444849875
1.75,70,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.4175148810193
1.6,65,2,6.24643,-75.58541,0,1,0,5,1.0,0,1,0,-4.4194159501586
1.7,70,2,6.20385,-75.57168,1,1,1,5,1.0,1,1,0,-4.420519736715
1.65,65,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.4223111205045
1.8,65,3,6.26826,-75.58715,1,0,1,4,1.0,1,1,0,-4.4228247479586
0.85,55,3,6.24408,-75.59508,1,1,1,3,1.0,1,1,0,-4.4250657453604
1.7,76,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.4273143769361
1.7,76,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.4273143769361
1.2,56,2,6.26567,-75.60541,1,1,1,4,1.0,0,1,0,-4.4280037298002
1.65,78,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.42930056651
1.25,55,2,6.19676,-75.57473,1,1,1,4,1.0,0,1,0,-4.4301345369782
1.25,55,2,6.19676,-75.57473,1,1,1,4,1.0,0,1,0,-4.4301345369782
1.1,70,3,6.26567,-75.60541,0,1,1,4,1.0,1,1,0,-4.4308695079791
1.65,70,2,6.24408,-75.59508,1,0,1,5,1.0,1,1,0,-4.4319147084997
1.6,65,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.4319957693384
0.8,50,2,6.22624,-75.59555,0,0.5,0,3,1.0,0,1,0,-4.4352390686691
2.2,107,3,6.24408,-75.59508,1,1,0.5,4,1.0,1,1,0,-4.4364451720471
1.6,66,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.4391964034393
1.95,86,2,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.4399388267413
1.3,60,2,6.19676,-75.57473,1,1,1,3,1.0,0,1,0,-4.4412574290534
0.9,60,2,6.26826,-75.58715,0,1,0,4,1.0,0,1,0,-4.4462035789192
1.62,68,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.4468053254357
1.65,70,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.4472093169953
1.65,70,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.4472093169953
1,65,3,6.25356,-75.59456,1,1,0,5,1.0,1,1,0,-4.4483447560615
1.2,60,3,6.26567,-75.60541,1,1,1,3,1.0,1,1,0,-4.4485730158813
1.6,68,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.450266179437
1.6,68,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.450266179437
0.99,64,2,6.24307,-75.58122,0,1,0,5,1.0,1,1,0,-4.4502673472506
1.95,90,3,6.21902,-75.60331,1,1,1,4,1.0,1,1,0,-4.4507376272635
0.95,60,3,6.24408,-75.59508,0,1,1,3,1.0,1,1,0,-4.452982578559
1.1,53,2,6.24643,-75.58541,1,0,1,4,1.0,1,1,0,-4.4534429233973
1.6,75,3,6.22355,-75.60327,1,1,1,5,1.0,1,1,0,-4.4536786471223
1.4,80,2,6.23932,-75.58988,0,1,0,5,1.0,0,1,0,-4.454192804208
1.6,74,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.4568235697975
1.6,74,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.4568235697975
1.6,70,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.4568939658293
1.6,70,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.4568939658293
1,64,2,6.24307,-75.58122,0,1,0,5,1.0,1,1,0,-4.4570035336626
1.4,82,2,6.22941,-75.60168,0,0,0,4,1.0,1,1,0,-4.4573050289155
1.3,86,2,6.26567,-75.60541,1,1,0,5,1.0,1,1,0,-4.4598661170127
1.55,75,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.4602726633508
1.4,74,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.46114503744
1.98,80,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.4628514284429
1.2,85,3,6.22941,-75.60168,0,1,0,3,1.0,1,1,0,-4.4654344814859
1.7,76,3,6.21902,-75.60331,1,1,1,4,1.0,0,1,0,-4.4670960645053
0.9,65,3,6.24408,-75.59508,0,1,1,3,1.0,1,1,0,-4.4671438801469
1.65,78,3,6.21902,-75.60331,1,1,1,4,1.0,0,1,0,-4.4690822540791
1.65,90,3,6.19676,-75.57473,1,1,1,4,1.0,1,1,0,-4.471134976718
1.28,55,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.4787639275415
1,52,3,6.24408,-75.59508,1,1,1,3,1.0,1,1,0,-4.4789839264194
1.7,70,3,6.26826,-75.58715,1,0,1,4,1.0,1,1,0,-4.4843008059641
2,72,2,6.19042,-75.57705,1,1,1,5,1.0,1,1,0,-4.4899873605667
1,64,2,6.24307,-75.58122,0,1,1,4,1.0,0,1,0,-4.4901844921246
1.3,70,2,6.22941,-75.60168,0,0,0,4,1.0,1,1,0,-4.4923305494812
1.8,79,2,6.19676,-75.57473,1,1,1,5,1.0,1,1,0,-4.4923767051332
1.3,65,3,6.19676,-75.57473,0,1,0,4,1.0,1,1,0,-4.4934390413888
1.2,60,3,6.23465,-75.57607,1,1,1,3,1.0,1,1,0,-4.4937063108802
1.65,65,3,6.19676,-75.57473,0,1,0,4,1.0,1,1,0,-4.4979224677072
1.25,75,2,6.26567,-75.60541,1,1,1,3,1.0,0,1,0,-4.4989573160028
1.1,65,3,6.23465,-75.57607,1,1,1,3,1.0,1,1,0,-4.5003436974555
1.05,60,3,6.23465,-75.57607,1,1,1,4,1.0,1,1,0,-4.5032163893369
1.8,85,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.5049949352733
1.4,55,3,6.19676,-75.57473,1,1,1,4,1.0,1,1,0,-4.5051907629963
1.2,60,2,6.22941,-75.60168,0,1,1,4,1.0,0,1,0,-4.5147031174576
0.98,60,2,6.234,-75.57743,0,1,1,3,1.0,1,1,0,-4.5194292742999
1,54,3,6.24408,-75.59508,1,1,1,3,1.0,1,1,0,-4.5211476296551
1,54,3,6.24408,-75.59508,1,1,1,3,1.0,1,1,0,-4.5211476296551
1.25,58,3,6.19676,-75.57473,1,1,1,4,1.0,1,1,0,-4.5238792117894
1.3,60,2,6.19676,-75.57473,1,1,1,4,1.0,0,1,0,-4.5249649440884
1.85,72,3,6.26826,-75.58715,1,1,1,5,1.0,1,1,0,-4.5254640727271
1.23,67,3,6.26567,-75.60541,1,1,1,3,1.0,1,1,0,-4.5256468557313
1.1,50,2,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.5276514233789
1.2,65,3,6.25191,-75.60376,0,1,0,4,1.0,1,1,0,-4.5339384242965
1.27,60,3,6.21902,-75.60331,0,1,1,4,1.0,1,1,0,-4.5359327936641
1.15,60,2,6.24307,-75.58122,0,1,0,4,1.0,0,1,0,-4.5369582960956
1.4,82,2,6.24408,-75.59508,1,1,0,5,1.0,0,1,0,-4.537795009694
1,72,2,6.22624,-75.59555,0,1,0,3,1.0,0,1,0,-4.5385757333251
1.1,52,3,6.24408,-75.59508,1,1,1,3,1.0,1,1,0,-4.5387740224464
2.2,68,2,6.19676,-75.57473,1,1,1,4,1.0,1,1,0,-4.5388572803151
2.2,68,2,6.19676,-75.57473,1,1,1,4,1.0,1,1,0,-4.5388572803151
1.85,80,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.539932543973
1.3,85,2,6.2512,-75.59107,0,0,0,4,1.0,1,1,0,-4.5400086839232
1.6,72,3,6.24307,-75.58122,1,1,1,5,1.0,1,1,0,-4.5409796397761
1.2,64,2,6.26567,-75.60541,1,1,0,4,1.0,0,1,0,-4.5410714173741
1.35,88,2,6.23113,-75.60013,0,1,0,4,1.0,0,1,0,-4.5416015573373
1.7,85,3,6.19676,-75.57473,1,1,1,4,1.0,1,1,0,-4.5441601587597
1.3,60,3,6.21902,-75.60331,0,1,1,4,1.0,1,1,0,-4.5441641924627
1.3,60,3,6.21902,-75.60331,0,1,1,4,1.0,1,1,0,-4.5441641924627
1.3,60,3,6.21902,-75.60331,0,1,1,4,1.0,1,1,0,-4.5441641924627
1.3,60,3,6.21902,-75.60331,0,1,1,4,1.0,1,1,0,-4.5441641924627
0.9,50,2,6.24408,-75.59508,0,1,0,4,1.0,1,1,0,-4.5461856301764
1.9,75,3,6.23584,-75.59159,1,1,0,5,1.0,1,1,0,-4.547624515503
1.5,70,3,6.24307,-75.58122,1,1,1,5,1.0,1,1,0,-4.5478380023492
1.75,80,3,6.24408,-75.59508,1,1,1,5,1.0,1,1,0,-4.5496772220467
1.3,60,3,6.21902,-75.60331,0,1,0,4,1.0,1,1,0,-4.5507649215697
1.1,55,2,6.26567,-75.60541,1,1,1,3,1.0,1,1,0,-4.5521294099366
1.05,54,3,6.24408,-75.59508,1,1,1,3,1.0,1,1,0,-4.5527635340533
1.2,65,3,6.23465,-75.57607,1,1,0,3,1.0,1,1,0,-4.5529676715121
1.2,65,3,6.23465,-75.57607,1,1,0,3,1.0,1,1,0,-4.5529676715121
1.1,67,3,6.24408,-75.59508,1,1,1,4,1.0,0,1,0,-4.5582737668814
1.6,90,3,6.25191,-75.60376,1,1,0,4,1.0,1,1,0,-4.5601761314389
1.1,53,3,6.24408,-75.59508,1,1,1,3,1.0,1,1,0,-4.5604111227649
1.75,82,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.563369679786
1.8,80,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.5633840438843
1.8,80,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.5633840438843
1.3,60,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.5645369247885
1.4,56,3,6.23465,-75.57607,1,1,1,4,1.0,1,1,0,-4.566042304138
1.1,53,3,6.24408,-75.59508,1,1,0,3,1.0,1,1,0,-4.567011851872
1.1,87,2,6.2512,-75.59107,0,1,0,4,1.0,0,1,0,-4.5693884388188
1.1,50,2,6.23465,-75.57607,1,1,1,4,1.0,1,1,0,-4.5727847183779
1.1,50,2,6.23465,-75.57607,1,1,1,4,1.0,1,1,0,-4.5727847183779
1.45,57,2,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.572819165532
1.8,78,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.5789662055192
1.15,62,3,6.23465,-75.57607,1,1,1,4,1.0,1,1,0,-4.5805188046392
1.1,54,3,6.24408,-75.59508,1,1,1,3,1.0,1,1,0,-4.5809377256821
1.75,74,3,6.24408,-75.59508,1,1,1,5,1.0,1,1,0,-4.5830977381351
1.75,80,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.5833938310263
1.1,65,3,6.23465,-75.57607,1,1,1,4,1.0,1,1,0,-4.5840512124905
1.2,52,3,6.24408,-75.59508,1,1,1,3,1.0,1,1,0,-4.584797267396
1.2,52,3,6.24408,-75.59508,1,1,1,3,1.0,1,1,0,-4.584797267396
1.15,53,3,6.24408,-75.59508,1,1,1,3,1.0,1,1,0,-4.5851436016244
1.2,65,3,6.19676,-75.57473,1,1,1,4,1.0,1,1,0,-4.5875285244128
1.5,60,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.5877491593008
1,65,2,6.24408,-75.59508,0,1,0,4,1.0,0,1,0,-4.5888497287215
1.25,86,3,6.23113,-75.60013,0,1,0,4,1.0,1,1,0,-4.5917380517323
1.5,90,3,6.25191,-75.60376,1,0,0.5,3,1.0,1,1,0,-4.5918943523233
1.75,62,3,6.21902,-75.60331,1,1,1,3,1.0,1,1,0,-4.5925880185873
1.8,75,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.5940107174614
1.3,80,3,6.22355,-75.60327,0,1,0,4,1.0,1,1,0,-4.5944817573013
1.3,60,2,6.23527,-75.59969,0,1,1,4,1.0,0,1,0,-4.5945562329844
0.89,60,2,6.21086,-75.59868,0,1,1,3,1.0,1,1,0,-4.5952346179982
1.4,65,3,6.23465,-75.57607,1,1,1,3,1.0,1,1,0,-4.5971128790721
1.6,88,3,6.25191,-75.60376,1,1,0,4,1.0,1,1,0,-4.597968241101
1.1,72,2,6.22624,-75.59555,0,1,0,3,1.0,0,1,0,-4.598365829352
1.7,80,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.599961905399
1.7,80,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.599961905399
1.1,55,3,6.24408,-75.59508,1,1,1,3,1.0,1,1,0,-4.6003538311979
1.1,55,3,6.24408,-75.59508,1,1,1,3,1.0,1,1,0,-4.6003538311979
1.2,62,3,6.23465,-75.57607,1,1,1,4,1.0,1,1,0,-4.6018095707293
1.6,75,3,6.26826,-75.58715,1,1,1,5,1.0,1,1,0,-4.6032544092605
1.75,77,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.6051013273767
1.15,65,3,6.23465,-75.57607,1,1,1,4,1.0,1,1,0,-4.60878369135
1.6,70,3,6.26613,-75.59367,1,1,1,5,1.0,1,1,0,-4.6114863520025
1.65,80,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.6130882670023
1.3,65,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.6171975563133
1.3,65,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.6171975563133
1.1,56,3,6.24408,-75.59508,1,1,1,3,1.0,1,1,0,-4.6186594393124
1.6,75,3,6.24408,-75.59508,1,1,1,5,1.0,1,1,0,-4.6196829804338
1.5,90,3,6.24307,-75.58122,1,1,0.5,5,1.0,0,1,0,-4.6215772626109
1.2,64,3,6.23465,-75.57607,1,1,1,4,1.0,1,1,0,-4.6217633259378
1.37,70,3,6.24408,-75.59508,1,1,1,5,1.0,1,1,0,-4.622767343144
1.2,66,2,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.6227746399785
1.4,75,3,6.23042,-75.60727,1,1,0,4,1.0,1,1,0,-4.6237433150351
1.65,65,3,6.19676,-75.57473,1,1,1,4,1.0,1,1,0,-4.6242683446034
1.65,65,3,6.19676,-75.57473,1,1,1,4,1.0,1,1,0,-4.6242683446034
1.8,74,3,6.21902,-75.60331,1,1,1,3,1.0,1,1,0,-4.6256709186152
1.28,77,3,6.22941,-75.60168,0,0.5,0,3,1.0,0,1,0,-4.6261727749798
0.88,50,2,6.24408,-75.59508,1,0.5,1,3,1.0,0,1,0,-4.6261958058361
0.86,65,2,6.22941,-75.60168,0,1,1,4,1.0,1,1,0,-4.6268780119936
1.1,64,2,6.26567,-75.60541,0,1,1,4,1.0,1,1,0,-4.6276628855497
1.35,65,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.6281631840954
1.25,55,2,6.22624,-75.59555,1,1,1,3,1.0,0,1,0,-4.6284163131574
1.45,57,2,6.26826,-75.58715,1,0,0,4,1.0,1,1,0,-4.6296377452112
1.75,66,2,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.6298200241931
1.4,63,3,6.24408,-75.59508,1,1,0,4,1.0,0,1,0,-4.6306201463989
1.7,70,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.6334528175192
1.3,62,3,6.23465,-75.57607,1,1,1,4,1.0,1,1,0,-4.6340659646015
1.3,75,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.639231514261
1.45,79,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.6395229152403
1.3,80,3,6.22941,-75.60168,0,1,0,4,1.0,1,1,0,-4.6397874990042
1.3,80,3,6.22941,-75.60168,0,1,0,4,1.0,1,1,0,-4.6397874990042
1.5,65,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.6404097908256
1.35,67,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.6414539548958
1.3,70,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.6420957528042
1.3,73,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.6437087018824
1.3,73,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.6437087018824
1.3,75,3,6.24408,-75.59508,1,1,1,4,1.0,0,1,0,-4.6452965928505
1.35,68,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.646433594194
1.38,60,2,6.25356,-75.59456,0,1,0,5,1.0,1,1,0,-4.646702941268
1.25,65,3,6.23465,-75.57607,1,1,1,4,1.0,1,1,0,-4.6479235107609
1.2,66,3,6.24643,-75.58541,0,1,0,3,1.0,1,1,0,-4.6505876786764
1.75,60,3,6.21902,-75.60331,1,1,1,4,1.0,1,1,0,-4.6518997888083
1.1,58,3,6.24408,-75.59508,1,1,1,3,1.0,1,1,0,-4.6519391633373
1.8,100,3,6.24408,-75.59508,1,1,0.5,5,1.0,1,1,0,-4.6534692631301
1.35,73,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.6546743296645
1.55,60,2,6.24408,-75.59508,0,1,0,5,1.0,1,1,0,-4.6548881556934
1.3,68,2,6.26567,-75.60541,0,1,0,3,1.0,1,1,0,-4.6554172800444
1.3,68,2,6.26567,-75.60541,0,1,0,3,1.0,1,1,0,-4.6554172800444
1.6,70,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.6562638279565
0.95,50,2,6.2512,-75.59107,0,0.5,0,4,1.0,0,1,0,-4.6572797490266
2,80,3,6.26567,-75.60541,1,1,0.5,5,1.0,1,1,0,-4.6609169046916
0.95,65,2,6.23113,-75.60013,0,1,0,3,1.0,1,1,0,-4.6613043689628
1.7,69,2,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.6613270164603
1.5,75,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.6624437487733
1.5,75,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.6624437487733
1.25,60,3,6.21902,-75.60331,1,1,1,4,1.0,1,1,0,-4.6627034579145
1.5,70,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.6653079873165
1.7,73,2,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.6656986100339
1.17,60,2,6.26567,-75.60541,1,1,1,3,1.0,1,1,0,-4.6662142673232
1.55,65,3,6.21902,-75.60331,1,1,1,3,1.0,1,1,0,-4.6664749261727
1.45,87,3,6.26826,-75.58715,0,1,1,4,1.0,1,1,0,-4.6705103015057
1.45,87,3,6.26826,-75.58715,0,1,1,4,1.0,1,1,0,-4.6705103015057
1.8,68,2,6.26826,-75.58715,1,0,1,4,1.0,1,1,0,-4.6710978636209
1.5,60,3,6.24408,-75.59508,0,1,0.5,5,1.0,0,1,0,-4.6728567689558
1.3,60,3,6.21902,-75.60331,1,1,1,4,1.0,1,1,0,-4.6771107984659
1.3,60,3,6.21902,-75.60331,1,1,1,4,1.0,1,1,0,-4.6771107984659
1.3,60,3,6.21902,-75.60331,1,1,1,4,1.0,1,1,0,-4.6771107984659
1.3,60,3,6.21902,-75.60331,1,1,1,4,1.0,1,1,0,-4.6771107984659
1.3,60,3,6.21902,-75.60331,1,1,1,4,1.0,1,1,0,-4.6771107984659
1.1,60,3,6.24408,-75.59508,1,1,1,3,1.0,1,1,0,-4.6807768977567
1.1,55,2,6.23465,-75.57607,1,1,1,4,1.0,1,1,0,-4.6809702199706
1.2,55,2,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.6818601699212
1.6,69,3,6.21902,-75.60331,1,1,1,3,1.0,1,1,0,-4.6823715421035
1.8,65,3,6.21902,-75.60331,1,1,1,4,1.0,1,1,0,-4.6845506331911
1.8,65,3,6.21902,-75.60331,1,1,1,4,1.0,1,1,0,-4.6845506331911
1.2,53,2,6.23465,-75.57607,1,1,1,4,1.0,1,1,0,-4.6870507564872
1.2,56,2,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.7001657780357
1.75,65,3,6.21902,-75.60331,1,1,1,4,1.0,1,1,0,-4.7045604203331
1.44,80,2,6.22941,-75.60168,1,1,1,5,1.0,1,1,0,-4.7062229872705
1.1,75,3,6.24408,-75.59508,0,1,1,4,1.0,1,1,0,-4.706232396261
1.7,62,3,6.21902,-75.60331,1,0.5,1,5,1.0,1,1,0,-4.7068171457745
1.15,55,3,6.24408,-75.59508,1,1,1,4,1.0,1,1,0,-4.7087938250924
0.82,50,2,6.24408,-75.59508,0,0.5,1,3,1.0,1,1,0,-4.7130169691593
2,80,3,6.26613,-75.59367,1,1,1,4,1.0,1,1,0,-4.7160940274735
1.5,62,3,6.21902,-75.60331,1,1,1,4,1.0,1,1,0,-4.7247187777922
1.75,74,3,6.21902,-75.60331,1,1,1,4,1.0,1,1,0,-4.7293882207922
1.3,65,3,6.21902,-75.60331,1,1,1,4,1.0,1,1,0,-4.7297714299908
1.4,80,3,6.21902,-75.60331,1,1,1,4,1.0,1,1,0,-4.7396682571562
1.2,69,3,6.26613,-75.59367,0,1,1,4,1.0,1,1,0,-4.7413003682839
1.3,67,3,6.21902,-75.60331,1,1,1,4,1.0,1,1,0,-4.7430622007912
1.17,60,2,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.7499217823583
1.8,65,3,6.23584,-75.59159,0,1,0,4,1.0,1,1,0,-4.7549323999488
1.5,58,2,6.24408,-75.59508,1,1,1,5,1.0,1,1,0,-4.7551975214655
1.35,70,2,6.26567,-75.60541,0,1,0,4,1.0,1,1,0,-4.7567182092538
1.6,67,3,6.21902,-75.60331,1,1,1,4,1.0,1,1,0,-4.7572302759435
1.55,66,3,6.21902,-75.60331,1,1,1,4,1.0,1,1,0,-4.7573830753086
1.5,78,3,6.21902,-75.60331,1,1,1,4,1.0,1,1,0,-4.7599731105086
1.15,58,3,6.24408,-75.59508,1,1,1,4,1.0,1,1,0,-4.7603791572318
1.3,60,2,6.234,-75.57743,0,1,0,4,1.0,1,1,0,-4.7614172946254
1.3,60,2,6.234,-75.57743,0,1,0,4,1.0,1,1,0,-4.7614172946254
1.6,76,3,6.21902,-75.60331,1,1,1,4,1.0,1,1,0,-4.7620691231781
1.6,68,3,6.21902,-75.60331,1,1,1,4,1.0,1,1,0,-4.7622099152417
0.99,64,2,6.24307,-75.58122,0,1,0,4,1.0,1,1,0,-4.7622110830553
1.65,56,2,6.21902,-75.60331,1,1,1,3,1.0,1,1,0,-4.7657719568687
1.65,56,2,6.21902,-75.60331,1,1,1,3,1.0,1,1,0,-4.7657719568687
1.5,67,3,6.21902,-75.60331,1,1,1,4,1.0,1,1,0,-4.7662744353035
1.55,68,3,6.21902,-75.60331,1,1,1,4,1.0,1,1,0,-4.7684528513063
1.4,75,3,6.21902,-75.60331,1,1,1,4,1.0,1,1,0,-4.7702949307333
1.3,70,3,6.26826,-75.58715,0,1,1,4,1.0,1,1,0,-4.7709477024527
1.3,70,3,6.26826,-75.58715,0,1,1,4,1.0,1,1,0,-4.7709477024527
1.38,60,2,6.25356,-75.59456,1,1,0,5,1.0,1,1,0,-4.7796495472713
1.35,68,3,6.26613,-75.59367,0,1,1,4,1.0,1,1,0,-4.7806532480414
1.5,70,2,6.24307,-75.58122,1,1,0,5,1.0,1,1,0,-4.78444143702
1.8,83,3,6.26826,-75.58715,1,1,1,4,1.0,1,1,0,-4.7934806265736
1.5,60,2,6.21902,-75.60331,0,1,1,4,1.0,1,1,0,-4.7973791325387
1.35,80,3,6.23932,-75.58988,0,1,0,4,1.0,1,1,0,-4.8007719676718
1.25,78,2,6.24408,-75.59508,1,1,1,5,1.0,1,1,0,-4.8060657583515
1.3,54,2,6.21902,-75.60331,1,1,1,4,1.0,1,1,0,-4.8072743319551
1.25,78,3,6.24408,-75.59508,1,1,0,3,1.0,1,1,0,-4.8109000026645
1.35,54,2,6.21902,-75.60331,1,1,1,4,1.0,1,1,0,-4.8182399597372
1.75,70,2,6.24408,-75.59508,1,1,0,5,1.0,1,1,0,-4.8197715688377
1.2,78,3,6.22355,-75.60327,0,0.5,0,3,1.0,1,1,0,-4.8199972836132
1.75,70,3,6.23113,-75.60013,1,1,0,4,1.0,1,1,0,-4.8207703232869
1.15,53,2,6.24408,-75.59508,1,1,0,3,1.0,1,1,0,-4.8217470362952
1.1,65,2,6.25191,-75.60376,0,0,0.5,4,1.0,1,1,0,-4.8242994614702
1.8,80,3,6.26826,-75.58715,1,1,1,4,1.0,1,1,0,-4.8251825995361
1.9,80,3,6.23584,-75.59159,1,1,0,4,1.0,1,1,0,-4.8289415777306
1.59,65,2,6.24408,-75.59508,1,1,1,5,1.0,1,1,0,-4.8291756522842
1.8,80,3,6.26613,-75.59367,1,1,1,4,1.0,1,1,0,-4.830550303735
1.3,70,2,6.23465,-75.57607,1,1,1,3,1.0,1,1,0,-4.8335242383318
1.2,60,2,6.22624,-75.59555,0,1,0,3,1.0,1,1,0,-4.8368064977347
1.85,72,3,6.26826,-75.58715,1,1,1,4,1.0,1,1,0,-4.8374078085318
1.85,72,3,6.26826,-75.58715,1,1,1,4,1.0,1,1,0,-4.8374078085318
1.3,60,2,6.23465,-75.57607,1,1,1,4,1.0,1,1,0,-4.8396729253512
1.6,55,2,6.21902,-75.60331,1,1,1,4,1.0,1,1,0,-4.8408585126233
1.35,60,3,6.26613,-75.59367,1,1,1,4,1.0,1,1,0,-4.8426688124213
1.35,60,3,6.26613,-75.59367,1,1,1,4,1.0,1,1,0,-4.8426688124213
1.35,60,3,6.26613,-75.59367,1,1,1,4,1.0,1,1,0,-4.8426688124213
1.35,60,3,6.26613,-75.59367,1,1,1,4,1.0,1,1,0,-4.8426688124213
1.35,60,3,6.26613,-75.59367,1,1,1,4,1.0,1,1,0,-4.8426688124213
1.5,65,2,6.24408,-75.59508,1,1,0,5,1.0,1,1,0,-4.8432966165168
1.4,60,3,6.26826,-75.58715,1,1,1,4,1.0,1,1,0,-4.8448250232352
1.65,56,2,6.21902,-75.60331,1,1,1,4,1.0,1,1,0,-4.8494794719037
1.4,60,3,6.26613,-75.59367,1,1,1,4,1.0,1,1,0,-4.850192727434
1.4,60,3,6.26613,-75.59367,1,1,1,4,1.0,1,1,0,-4.850192727434
1.4,60,3,6.26613,-75.59367,1,1,1,4,1.0,1,1,0,-4.850192727434
1.8,76,3,6.26826,-75.58715,1,1,1,4,1.0,1,1,0,-4.8519049332005
